"country_code","year","value","indicator"
"RO",2015,1.1,"rate_of_temporary_contracts"
"RO",2016,1.1,"rate_of_temporary_contracts"
"RO",2017,1,"rate_of_temporary_contracts"
"RO",2018,0.9,"rate_of_temporary_contracts"
"RO",2019,1.2,"rate_of_temporary_contracts"
"RO",2020,1,"rate_of_temporary_contracts"
"RO",2021,2,"rate_of_temporary_contracts"
"RO",2022,1.8,"rate_of_temporary_contracts"
"RO",2023,2.1,"rate_of_temporary_contracts"
"RO",2024,1.5,"rate_of_temporary_contracts"
"SE",2010,12.1,"rate_of_temporary_contracts"
"SE",2011,12.8,"rate_of_temporary_contracts"
"SE",2012,12.4,"rate_of_temporary_contracts"
"SE",2013,12.7,"rate_of_temporary_contracts"
"SE",2014,13.2,"rate_of_temporary_contracts"
"SE",2015,13,"rate_of_temporary_contracts"
"SE",2016,12.7,"rate_of_temporary_contracts"
"SE",2017,12.5,"rate_of_temporary_contracts"
"SE",2018,12.3,"rate_of_temporary_contracts"
"SE",2019,12,"rate_of_temporary_contracts"
"SE",2020,11.7,"rate_of_temporary_contracts"
"SE",2021,11.6,"rate_of_temporary_contracts"
"SE",2022,11.5,"rate_of_temporary_contracts"
"SE",2023,10.8,"rate_of_temporary_contracts"
"SE",2024,9.7,"rate_of_temporary_contracts"
"SI",2010,15.6,"rate_of_temporary_contracts"
"SI",2011,16.6,"rate_of_temporary_contracts"
"SI",2012,15.9,"rate_of_temporary_contracts"
"SI",2013,15.1,"rate_of_temporary_contracts"
"SI",2014,15.1,"rate_of_temporary_contracts"
"SI",2015,16.5,"rate_of_temporary_contracts"
"SI",2016,16,"rate_of_temporary_contracts"
"SI",2017,16.5,"rate_of_temporary_contracts"
"SI",2018,14.5,"rate_of_temporary_contracts"
"SI",2019,12.3,"rate_of_temporary_contracts"
"SI",2020,10.4,"rate_of_temporary_contracts"
"SI",2021,9.6,"rate_of_temporary_contracts"
"SI",2022,9.4,"rate_of_temporary_contracts"
"SI",2023,9.1,"rate_of_temporary_contracts"
"SI",2024,8.3,"rate_of_temporary_contracts"
"SK",2010,3.1,"rate_of_temporary_contracts"
"SK",2011,3.7,"rate_of_temporary_contracts"
"SK",2012,3.8,"rate_of_temporary_contracts"
"SK",2013,3.8,"rate_of_temporary_contracts"
"SK",2014,5,"rate_of_temporary_contracts"
"SK",2015,6,"rate_of_temporary_contracts"
"SK",2016,5.7,"rate_of_temporary_contracts"
"SK",2017,5.3,"rate_of_temporary_contracts"
"SK",2018,4.5,"rate_of_temporary_contracts"
"SK",2019,4.4,"rate_of_temporary_contracts"
"SK",2020,3.7,"rate_of_temporary_contracts"
"SK",2021,3.4,"rate_of_temporary_contracts"
"SK",2022,3.5,"rate_of_temporary_contracts"
"SK",2023,3.5,"rate_of_temporary_contracts"
"SK",2024,3.1,"rate_of_temporary_contracts"
