"cod_tara","an","valoare","indicator"
"LV",2008,68.2,"rata_ocupare"
"LV",2009,60.3,"rata_ocupare"
"LV",2010,58.5,"rata_ocupare"
"LV",2011,60.8,"rata_ocupare"
"LV",2012,63,"rata_ocupare"
"LV",2013,65,"rata_ocupare"
"LV",2014,66.3,"rata_ocupare"
"LV",2015,68.1,"rata_ocupare"
"LV",2016,68.7,"rata_ocupare"
"LV",2017,70.1,"rata_ocupare"
"LV",2018,71.8,"rata_ocupare"
"LV",2019,72.3,"rata_ocupare"
"LV",2020,71.6,"rata_ocupare"
"LV",2021,69.9,"rata_ocupare"
"LV",2022,71.3,"rata_ocupare"
"LV",2023,71.4,"rata_ocupare"
"LV",2024,71.2,"rata_ocupare"
"NL",2000,72.9,"rata_ocupare"
"NL",2001,74.1,"rata_ocupare"
"NL",2002,74.5,"rata_ocupare"
"NL",2003,73.8,"rata_ocupare"
"NL",2004,73.1,"rata_ocupare"
"NL",2005,70.6,"rata_ocupare"
"NL",2006,71.6,"rata_ocupare"
"NL",2007,73.5,"rata_ocupare"
"NL",2008,74.9,"rata_ocupare"
"NL",2009,74.6,"rata_ocupare"
"NL",2010,73.9,"rata_ocupare"
"NL",2011,74.2,"rata_ocupare"
"NL",2012,74.4,"rata_ocupare"
"NL",2013,73.6,"rata_ocupare"
"NL",2014,73.1,"rata_ocupare"
"NL",2015,74.1,"rata_ocupare"
"NL",2016,74.8,"rata_ocupare"
"NL",2017,75.8,"rata_ocupare"
"NL",2018,77.2,"rata_ocupare"
"NL",2019,78.2,"rata_ocupare"
"NL",2020,77.8,"rata_ocupare"
"NL",2021,80.1,"rata_ocupare"
"NL",2022,81.8,"rata_ocupare"
"NL",2023,82.4,"rata_ocupare"
"NL",2024,82.3,"rata_ocupare"
"PL",2000,55.1,"rata_ocupare"
"PL",2001,53.7,"rata_ocupare"
"PL",2002,51.7,"rata_ocupare"
"PL",2003,51.4,"rata_ocupare"
"PL",2004,51.4,"rata_ocupare"
"PL",2005,52.8,"rata_ocupare"
"PL",2006,54.5,"rata_ocupare"
"PL",2007,57,"rata_ocupare"
"PL",2008,59.2,"rata_ocupare"
"PL",2009,59.3,"rata_ocupare"
"PL",2010,58.9,"rata_ocupare"
"PL",2011,59.3,"rata_ocupare"
"PL",2012,59.7,"rata_ocupare"
"PL",2013,60,"rata_ocupare"
"PL",2014,61.7,"rata_ocupare"
"PL",2015,62.9,"rata_ocupare"
"PL",2016,64.5,"rata_ocupare"
"PL",2017,66.1,"rata_ocupare"
"PL",2018,67.4,"rata_ocupare"
"PL",2019,68.5,"rata_ocupare"
"PL",2020,68.8,"rata_ocupare"
"PL",2021,70.4,"rata_ocupare"
"PL",2022,71.5,"rata_ocupare"
"PL",2023,72.4,"rata_ocupare"
"PL",2024,72.5,"rata_ocupare"
"PT",2000,68.2,"rata_ocupare"
"PT",2001,68.9,"rata_ocupare"
"PT",2002,69.1,"rata_ocupare"
"PT",2003,68.1,"rata_ocupare"
"PT",2004,67.8,"rata_ocupare"
"PT",2005,67.3,"rata_ocupare"
"PT",2006,67.6,"rata_ocupare"
"PT",2007,67.6,"rata_ocupare"
"PT",2008,68,"rata_ocupare"
"PT",2009,66.1,"rata_ocupare"
"PT",2010,65.3,"rata_ocupare"
"PT",2011,63.8,"rata_ocupare"
"PT",2012,61.4,"rata_ocupare"
"PT",2013,60.5,"rata_ocupare"
"PT",2014,62.6,"rata_ocupare"
"PT",2015,63.9,"rata_ocupare"
"PT",2016,65.3,"rata_ocupare"
"PT",2017,67.8,"rata_ocupare"
"PT",2018,69.7,"rata_ocupare"
"PT",2019,70.4,"rata_ocupare"
"PT",2020,68.8,"rata_ocupare"
"PT",2021,69.6,"rata_ocupare"
"PT",2022,71.4,"rata_ocupare"
"PT",2023,72.4,"rata_ocupare"
"PT",2024,72.8,"rata_ocupare"
"SI",2000,62.7,"rata_ocupare"
"SI",2001,63.6,"rata_ocupare"
"SI",2002,64.3,"rata_ocupare"
"SI",2003,62.5,"rata_ocupare"
"SI",2004,65.6,"rata_ocupare"
"SI",2005,66,"rata_ocupare"
"SI",2006,66.6,"rata_ocupare"
"SI",2007,67.8,"rata_ocupare"
"SI",2008,68.6,"rata_ocupare"
"SI",2009,67.5,"rata_ocupare"
"SI",2010,66.2,"rata_ocupare"
"SI",2011,64.4,"rata_ocupare"
"SI",2012,64.1,"rata_ocupare"
"SI",2013,63.3,"rata_ocupare"
"SI",2014,63.9,"rata_ocupare"
"SI",2015,65.2,"rata_ocupare"
"SI",2016,65.8,"rata_ocupare"
"SI",2017,69.3,"rata_ocupare"
"SI",2018,71.1,"rata_ocupare"
"SI",2019,71.8,"rata_ocupare"
"SI",2020,70.9,"rata_ocupare"
"SI",2021,71.4,"rata_ocupare"
"SI",2022,73.1,"rata_ocupare"
"SI",2023,72.5,"rata_ocupare"
"SI",2024,73.1,"rata_ocupare"
"SK",2000,56.3,"rata_ocupare"
"SK",2001,56.7,"rata_ocupare"
"SK",2002,56.5,"rata_ocupare"
"SK",2003,57.9,"rata_ocupare"
"SK",2004,56.7,"rata_ocupare"
"SK",2005,57.7,"rata_ocupare"
"SK",2006,59.4,"rata_ocupare"
"SK",2007,60.7,"rata_ocupare"
"SK",2008,62.3,"rata_ocupare"
"SK",2009,60.2,"rata_ocupare"
"SK",2010,58.8,"rata_ocupare"
"SK",2011,59.3,"rata_ocupare"
"SK",2012,59.7,"rata_ocupare"
"SK",2013,59.9,"rata_ocupare"
"SK",2014,61,"rata_ocupare"
"SK",2015,62.7,"rata_ocupare"
"SK",2016,64.9,"rata_ocupare"
"SK",2017,66.2,"rata_ocupare"
"SK",2018,67.6,"rata_ocupare"
"SK",2019,68.4,"rata_ocupare"
"SK",2020,67.5,"rata_ocupare"
"SK",2021,69.4,"rata_ocupare"
"SK",2022,71.3,"rata_ocupare"
"SK",2023,72,"rata_ocupare"
"SK",2024,72.4,"rata_ocupare"
