"region_id","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"HU11","6.2","1.3","2.1","5.2","6.4","8.4","-4.6","7.7","5.9","1.6"
"HU12","4.0","6.3","0.0","3.9","6.8","7.0","-1.3","12.3","10.6","-2.3"
"HU21","3.7","7.0","6.1","1.4","5.1","4.4","-7.5","11.6","4.5","-4.3"
"HU22","6.5","5.7","2.9","2.0","2.8","1.4","-7.6","4.2","5.3","-1.0"
"HU23","0.0","1.7","3.8","4.5","5.8","1.2","-5.0","5.5","2.1","-2.5"
"HU31","3.2","6.9","3.2","5.9","4.7","0.0","-3.4","6.2","-1.1","-3.7"
"HU32","4.1","1.7","1.6","4.5","6.5","3.3","-3.6","5.3","1.3","2.1"
"HU33","2.5","4.6","2.8","2.4","7.7","1.9","-3.8","5.1","0.7","-0.2"
"MT00","9.1","9.2","4.2","13.2","7.5","4.2","-0.2","13.0","6.0","5.2"
"MTZZ","-2.7","-2.3","-0.8","3.4","6.5","5.6","-27.5","58.6","1.6","41.9"
"AT11","1.8","2.8","1.0","3.0","1.4","0.9","-5.7","4.9","4.6","-1.4"
"AT12","1.4","0.9","2.5","3.2","2.4","3.0","-7.5","4.0","3.9","-1.6"
"AT13","-0.9","0.2","2.7","0.1","3.2","0.8","-5.6","5.0","4.4","2.2"
"AT21","2.3","-0.4","0.2","3.5","3.4","1.3","-4.9","4.6","6.3","-1.5"
"AT22","1.5","0.3","2.4","4.0","1.5","2.2","-6.9","5.0","5.7","-1.4"
"AT31","1.2","1.6","1.6","2.9","3.5","1.7","-4.9","6.2","4.9","-1.9"
"AT32","0.1","2.2","2.6","2.6","2.4","2.1","-5.2","3.3","12.0","-0.2"
"AT33","0.1","2.9","1.7","2.7","3.1","1.9","-8.4","-1.3","12.5","-1.0"
"AT34","3.2","2.3","1.2","3.2","1.9","2.3","-5.4","4.9","7.3","-14.2"
"ATZZ","-1.7","2.6","0.0","-0.8","1.6","-1.6","-2.3","1.6","2.3","0.0"
"PL21","4.0","5.9","3.0","6.1","6.7","4.1","-0.5","7.5","3.5","2.1"
"PL22","3.6","4.9","3.2","4.4","5.8","3.1","-2.6","9.1","5.4","-0.2"
"PL41","4.4","5.5","3.4","5.3","5.1","4.9","-0.1","6.2","5.7","-0.2"
"PL42","4.2","4.0","2.0","5.1","5.5","2.8","-0.6","6.5","3.9","0.6"
"PL43","4.7","2.9","2.3","4.0","4.2","3.2","-0.3","6.9","5.2","0.1"
"PL51","4.0","3.9","2.0","4.7","5.1","4.2","-1.0","8.0","5.0","-0.2"
"PL52","4.7","2.6","0.6","4.6","4.9","3.5","-2.1","7.3","2.6","-0.3"
"PL61","2.9","4.0","1.9","4.2","5.9","2.3","0.5","7.0","5.4","-1.7"
"PL62","4.6","2.6","1.7","4.0","3.6","3.0","0.4","6.9","4.2","0.9"
"PL63","3.3","6.1","4.1","4.7","6.4","4.8","-2.6","7.7","5.8","3.6"
"PL71","4.2","3.6","1.4","4.5","4.7","4.9","0.9","5.3","4.1","-0.8"
"PL72","3.6","2.8","1.0","3.8","6.1","2.0","0.4","6.8","2.7","1.1"
"PL81","2.8","1.7","2.7","4.1","3.3","3.9","-0.2","6.3","6.0","0.8"
"PL82","3.0","4.0","2.7","4.7","7.0","3.9","-3.5","8.2","4.8","1.5"
"PL84","3.5","1.9","1.3","5.5","5.2","4.6","2.2","4.6","5.7","3.9"
"PL91","3.0","5.5","3.9","6.7","8.9","6.1","-1.5","4.7","7.9","2.8"
"PL92","4.8","4.8","3.4","3.4","3.0","6.0","2.0","4.2","6.3","3.7"
"RO11","7.8","2.0","5.4","13.6","5.1","5.5","-2.7","6.6","5.3","2.1"
"RO12","3.3","1.1","2.6","7.2","7.1","1.2","-4.3","4.9","1.0","1.8"
"RO21","-0.5","-3.9","-2.7","5.2","1.5","0.2","-6.3","0.9","-0.4","2.7"
"RO22","4.5","1.7","0.8","5.9","4.1","0.8","-6.4","3.8","-6.7","2.0"
"RO31","8.3","-1.8","-1.5","0.2","2.7","-2.7","-6.7","-0.3","-3.8","1.7"
"RO32","4.4","8.3","6.8","13.2","8.3","10.0","2.0","10.4","11.7","2.5"
"RO41","-3.4","-1.6","-2.0","6.7","4.8","-0.2","-8.6","-2.3","-3.9","1.6"
"RO42","5.6","7.5","6.1","7.7","8.7","6.0","-5.5","7.3","5.5","1.9"
"ROZZ","-5.4","24.0","-10.1","-3.0","-7.1","-6.5","-5.5","-14.7","24.9","0.8"
"SI03","3.2","2.2","2.5","5.2","3.8","4.1","-3.3","6.6","2.7","1.1"
"SI04","3.7","2.5","3.7","5.7","4.8","3.3","-2.9","8.4","2.6","3.6"
"SK01","0.3","6.1","3.2","1.8","3.0","0.6","-2.2","5.3","-0.1","1.4"
"SK02","3.8","1.9","2.7","0.8","3.5","4.2","-2.7","3.8","-1.0","5.0"
"SK03","3.0","6.0","1.1","1.9","4.6","3.0","-4.2","8.1","1.3","1.4"
"SK04","4.0","6.7","0.6","5.3","5.5","-0.9","-0.5","4.2","0.8","5.8"
"FI19","-0.7","0.1","0.8","3.4","0.5","0.6","-1.7","3.9","3.3","2.3"
"FI1B","-0.9","1.7","2.5","3.8","1.7","3.0","-3.2","3.5","0.7","-2.0"
"FI1C","0.2","-0.8","2.2","4.9","-0.1","0.6","-2.4","2.0","1.3","-0.5"
"FI1D","0.1","-1.0","4.0","3.1","0.4","0.9","-1.5","0.5","4.2","-1.1"
