"cod_tara","an","valoare","indicator"
"SI",2012,4.7,"angajati_tech"
"SI",2013,5,"angajati_tech"
"SI",2014,5.2,"angajati_tech"
"SI",2015,5.9,"angajati_tech"
"SI",2016,5.5,"angajati_tech"
"SI",2017,5.7,"angajati_tech"
"SI",2018,5.5,"angajati_tech"
"SI",2019,5.7,"angajati_tech"
"SI",2020,7,"angajati_tech"
"SI",2021,6.8,"angajati_tech"
"SI",2022,6.4,"angajati_tech"
"SI",2023,5.6,"angajati_tech"
"SI",2024,6.3,"angajati_tech"
"SK",2010,3.8,"angajati_tech"
"SK",2011,4.1,"angajati_tech"
"SK",2012,4,"angajati_tech"
"SK",2013,3.6,"angajati_tech"
"SK",2014,3.7,"angajati_tech"
"SK",2015,4.1,"angajati_tech"
"SK",2016,4.1,"angajati_tech"
"SK",2017,4.4,"angajati_tech"
"SK",2018,4.3,"angajati_tech"
"SK",2019,4.5,"angajati_tech"
"SK",2020,5.3,"angajati_tech"
"SK",2021,5.4,"angajati_tech"
"SK",2022,5.2,"angajati_tech"
"SK",2023,5,"angajati_tech"
"SK",2024,5.8,"angajati_tech"
